comment_text,labels
"""

I was not removing, but repairing. Depictions of homosexuality are repulsive and homosexuality is unnatural. Be gay all you want but don't shove it in my face, especially when I'm using an """"educational resource"""" like wikipedia.""",1
"I have reported you for a violation of the 3RR rule. You have chosen  not to use the Discusion page as is recommended and that I have directed your attention to, but have chosen to just stubbornly undo my honest edit of your link description.",0
"Hello 

Hello, please, connect with me in Scype.",0
"""

 Please do not vandalize pages, as you did with this edit to Audrina Patridge. If you continue to do so, you will be blocked from editing.    """,0
"""

Humblefoot, 

What about Axel Enström running """"a small belgian company"""". His son lived and died there. Let me hear more about it!

Sebastian""",0
AH-HAH!!!! I gotcha now!,0
"No, this list article is too long at 58K and seems to contain little but feeble plot summaries.  It should be condensed to be a true list and the episodes then developed properly as articles in the style of this excellent example.",0
"""

 AWB 

What are the """"necessary editing skills"""" part supposed to mean. I understand WP very well. (talk) """,0
"""

By now I've written (or rewritten) most of the """"People's Park"""" article.  I was there from the beginning because Jon Read, my former employer, was the landscape architect responsible for the park's initial design.  He also provided the tools to build it and donated many of the materials. 

That first weekend was terrific!  I drove my truck (the one pictured in the """"Hippie: Travel"""" section) up to the site and parked it in the middle of the park as it developed around me.  My good friend David Garthwaite convinced his sister, Terry, that they should play music, so """"The Joy of Cooking"""" jammed all day. I cooked food for the crowd in my truck and worked laying sod.  Returned home at the end of the weekend, tired and happy.

When they fenced off the park, my truck was still parked in """"The Boneyard""""a place at 5th and Delaware in Berkeley where a number of people were building boats, vans and so on.  My neighbor, Alan Blanchard, had said goodbye to his wife, Sheila, and gone up to Telegraph Ave. to work at the Berkeley Reperatory Theater doing carpentry.  He heard some noise on the street, went up to the roof to see what was happening and was immediately hit by a volley of buckshot fired by an Alameda County Sheriff's deputy.  He never saw another thing, as he was permanently blinded.  James Rector, who was standing next to him, had seen the deputy point his shotgun at them; he turned and was running away when the blast hit him in the lower abdomen.  He died four days later.

I was in Sproul Plaza for Rector's memorial service just after he died.  The National Guard troops surrounded the plaza and pointed their bayonets inward, while helicoptors dropped CS gas directly on the thousands of people who had assembled.  Walking home after this gathering, we were assaulted by National Guard troops.  That night I defied the curfew and drove my truck all around Berkeleyno one was permitted on the streets after dark, and it was obviously a """"hippie truck""""yet they never stopped me, even at the roadblocks, which I ignored.

Yes, a whole other 60's saga.  Still makes me sad about Alanhis wife left him, and whenever I saw him after that he commented that he realized he would always remember me as he saw me on the last day he was sighted. """,0
"The add {{fact}}, {{OR}}, and {{synthesis}} tags to the various statements, and leave people to replace them with citations.  I added {{fact}} tags to a load of statements in the article on Battleships and they gradually got filled; I had to defend the tags against people who don't like them because they make articles look untidy - one of those then added about half a dozen citations.",0
"Hello 

Hello, Im Starshema Murray. Im in class ENG 103. I am new to using Wikipedia and I am so happy and excited to learn how to use Wikipedia.",0
"The article in New Civil Engineer from 1978  is source from around the time of these events, independent of the on-line account. The story is also retold in a number of other books, perhaps with more details.",0
"No idea about the branches, I thank I'll have to so have a look at a fine scale map. If you've got the mountains ready, just stick them in the sandbox too, I'll probably work on it tomorrow once I get a map.",0
"Family background 

Any information about his family background?",0
"God, you're hyperly cynical. Perhaps people from outside Minneapolis actually like to have some fun when doing elsewise boring chores? Perhaps that concept was spread by the creator to friends, and then strangers via a website. Perhaps then it caught on, worldwide, people doing this humourous activity. Perhaps then the media started to catch on, and report on it. Perhaps it's real.    user:zanimum",0
"JS - I have access to a number of good libraries, and the library loan system in my area is excellent. What I'm looking for is good reliable sources for battle casualties, for statements on different phases of the battle, etc. I don't expect to have everything done in one run, but I haven't been to the library since I started my FACT tagging.
As far as other battles go, many eastern battles are not really described fully in general WW2 books. There tends to be a focus on Western campaigns, as that is where general reader focus is. If you have any info, please either add it to the article, or here on the talk page.",0
"""

 User:Qrc2006 

Yup, I'd be willing to coach him/her. Yanksox """,0
"Fuck wiki

Fuck this piece of shit called Wikipedia, it bullshit of misinformation and Zionist propaganda! 188.23.179.183",1
"""0099FF;"""">talk]] 

 Re: Your Checkuser case 

You recently compiled and listed a case at requests for checkuser. A checkuser or clerk has requested you supply one or more diffs to justify the use of the checkuser procedure in the case, in accordance with the procedures listed in the table at the top of the requests for checkuser page. For an outcome to be achieved, we require that you provide these diffs as soon as possible. This has been implemented to reduce difficulties for checkusers, and is essential for your case to be processed. A link to your recently-created case which has this information missing is here. Thanks for your co-operation.   [[User talk:Lucasbfr|",0
"No, we don't need anyone to say explicitly that the dubious genera don't exist; we just need a comprehensive listing of the genera that are present. At the moment, the only one of those post-dating the original description is WoRMS. Once it fixes its error, everything will be fine, but we can't lead the way. We can choose as editors to disregard WoRMS, which would involve removing the whole last paragraph. No-one has argued for that yet, but I could see it working. I'll give it a go.",0
"Hahaha, wow that is the stupidest thing I've ever read. What the heck was the simulation based on ? Do you believe everything you read ? Haha, it looks like you do. You are an idiot if you believe that and it ignores evidence that proves humans evolved over 100,000 years ago. How could a European and Australian Aborigine have a recent common ancestor in that time frame if its already known that those people have been isolated in Australia for at least 30,000 years !!! I hope you are joking about this you loser, haha.",1
"There's no need for an ad hominem argument, Opinoso, nor an attack. My point remains: tables, text additions, etc should be handled individually, gradually and consulting other editors prior to their inclusion because of this article's peculiar size constraints and the amount of effort all editors (including João Felipe), to cut down the article's size. All the content I've removed can and should be easily added to the respective sub-articles. Tables are helpful, but take up a lot of physical space and dataagain, perfectly apt to be relocated to subarticles. Everyone has to resist this temptation to include all this data into a single article.",0
"Many of the objections are based on word games, or misunderstandings, or semantic confusions (either intentional or accidental).",0
"Yes.  I'm doing it often enough, I'll have to create a redirect.  —   (talk)",0
There is any mosque now? You might be involved in 3 rr.,0
"Bias 
Why do you push a left wing bias on Wikipedia?",0
"You have recently re-created the article Alex pearson, which was deleted in accordance with Wikipedia's deletion policies. Please do not re-create the article. If you disagree with the article's deletion, you may ask for a deletion review.",0
"""

talk, , and , something still needs to be fixed: a math article should have a mathematical tone and mathematical jargon. And , where did you get that """"formal"""" definition of e?   """,0
"""

 pic for storm 

Hi Julian, which is the best map for display at F and A?  (talk) """,0
"HOLA FUCKER RETARD WHO HAS NOTHING BETTER TO DO THAN DO WIKIPEDIA SHIT 

FUCK YOU ASSHOLE",1
Snuggums doesn't know what he talks about. Ignore him. He's a vandal.,0
"Declension or descension 

Is it supposed to be descension or declension?''''''",0
"""

Better still when he gets around to Uppsala Cathedral ;-]♦ Dr. Blofeld """,0
"Bob Johnson (radio) 

Listen, mate, I was about to post on his discussion page, but I was called away from my computer to do some work and haven't had the chance to discuss it until now. I shan't bother now, as all that I could have thought of saying has already been said. -",0
"""

The only reason my IP showed is that this rag's logg-in failed and then you RHaworth cowardly blocked me to purvey your lies you stinking putrid piece of trash, you are the coward. I'm 6'1 and well versed in advanced marshall arts and will meet you any time and any place. Got that that ye;;ow COWARD?

I'm teaching my groupies how to edit this piece of garbage. If you are looking for trouble you have certainly found it. I have also turned a screen capture of your threatening photo and hacker talk at your user page over to the proper police authorities and contacted my lawyer to sue this rag for clear libel and participatory patent infringement. Got that you piece of s?

I have removed all semblances of the Book """"Kinematic Self-replicating Machines"""" and its authors because they contain copyrighted materials of mine and are infringing and keeping notes of all the user names promoting and protecting them. I am removing """"RepRap"""" because as set forth above it is not'' any form of """"self-replicator"""" and the project refuses to give me credit for my ideas, well set forth within the description of my patent. Further he has a huge site twice as large as my proposed article. 

Oh, one more thing I SPIT IN ALL OF YOUR ROTTING FACES, INCLUDING WIKIPEDIA ITSELF. GO TO H#LL. 
Charles Michael Collins.""",1
"real cute. you rip the wings off flies too? 

You're as stupid as you are corrupt. I've dealt with you corrupt assholes before, I was giving the kid a warning. Nice job playing with him for your own amusement, you fucking corrupt fags.",1
"""

PS: Your edit in itself was OK. The language of that sentennse was in fact impossible because I had left too many words there. I have clarified it now, without having to mention the """"Blot-Sven"""" epithet more than once in """"her"""" article.   """,0
"""

To all interested parties 
For those who are interested, for the """"arguments"""" the sockpuppet Khoikhoi, who has created this article, presents for the application of the NPOV tag and later even """"totally disputed"""" tag (without giving any reasons, which is vandalism and a blatant violation of any rules) is as follows:
"""" - because this article presents sentences as absolute fact that are backed-up by Slovak sources)""""

In other words, the use of Slovak sources is considered POV by him, although I have used the  currently best scientific demographic and etnogpraphic sources existing in this area. 

Secondly, I will restore all sourced information that has been deleted by another sockpuppet of the user:Arpad and futher attempts to remove such information will be treated according to wikipedia rules. Further corrections of the text of this and the Magyarisation article, for the relativisation of which this article has been explicitely created by user Khoikhoi, will follow later on.   """,0
REDIRECT Talk:Jamie Franks (politician),0
"State history woo! 

Was wondering if I might entice you to read and give a peer review for an article I've been expanding: Rosewood massacre and its peer review here. I'm still getting sources and tidying. I may expand a section or two depending on the weight of sources. I don't write a lot of state history articles, but this one has been on one of my burners for a long time. Whatever you can do I appreciate. Thanks!",0
I've finished re-writing the background section.  Hopefully I'll be able to finish the rest of the article tonight.  \talk,0
"Just to say thanks ) 

Hi, I left a modification on the article Relational algebra and you corrected it, I just wish to say thank you because I know my english is very poor, and I think the modification were badly presented, sorry for the time you lost for that $",0
"To be frank, I believe the issue lies in the fact that he's a provost. I can't see the notability for that. If you believe removing the prod is the best decision, then I will respect that and ponder taking it to AfD.  (talk)",0
""" (UTC)

- I think that we should change the name into """"Yusuf Islam"""" since he did change his name, and therefore Islam is his legitimate name. -  02:20, 3 Apr 2005""",0
REDIRECT Talk:S.L. Benfica (rink hockey),0
"Sony Vegas 

Good work on the Sony Vegas article - looks quite slick now.  / (talk)",0
"Megadeth article 

You clearly don't get it do you???? Your the same as that mong from Portugal.
129.234.155.162",1
"Comparison of Battlestar Galactica series article. 

Comparison of Battlestar Galactica (1978) and Battlestar Galactica (2003)

I made several changes to the article because two articles were merged and the format had been made clumsy. The bot removed the changes, and I made some more of them without realizing it. Could this be repaired?",0
"""Ivins was probably a Mossad asset. He was a Jew, and the anthrax case fits a pattern of Israeli false-flag operations. See the books by Viktor Ostrovsky, a former Mossad case officer, current status """"defected"""".   

""",0
"""

Relaunching WikiProject Pittsburgh meetups
You are receiving this message because you are a member of the WikiProject Pittsburgh. In the past we have discussed a meetup idea - let's see if we can make it a reality during the summer. Please see this thread for more information.| talk  """,0
"as hole

Take a seay from an ex anon member fuc off",1
"""

 Sockpuppetry 

 
You have been accused of sockpuppetry. Please refer to Wikipedia:Sockpuppet investigations/The_Maiden_City. Thank you.   """,0
"Religious groups 

Why is the only religion Islam here?  To name two, the KKK is certainly Christian and the JDL is definitely Jewish.   If there are no objections within a few days, I'll redundantly add these groups (and others) to the religious section.",0
"Vandalism 
Your edit to Millersville University of Pennsylvania at  constitutes vandalism. I'm pretty sure this was a joke, and thank you for reverting it by yourself, but please do not vandalize Wikipedia articles. Further vandalism can result in blocking or banning. Thanks",0
"Romper Stomper - Nominated for AFI award, Best Lead Actor. (2010) 22",0
Why do you hate him or her?,0
"""

 Bektashi 
May I learn what was """"racist"""" in the sample jokes I put in Humor & Legacy section in the Bektashi article and why they were deleted? I can't believe this is serious. I am strongly offended with this meaningless accusation. I guess you consider them offensive against sunni muslims, but they are not considered offensive by sunni muslims in Turkey, these jokes are also common among them. Moreover, bektashis and sunni muslims share the same religion, ethnicity, and culture, so there is no western-sense """"racial"""" discrimination between them. Even if we assume that the jokes could be considered offensive today from a universal perspective (which I don't agree as a muslim), this wouldn't make inclusion of them in an encyclopedia """"racist"""", because they tell something about the culture and its history. Censoring these jokes simply means ignoring the culture, which is indeed undemocratic, let alone being unrealistic. Will we delete the article about """"Satanic Verses"""" because it is considered offensive by many muslims? Whatever your response is to my opinions, regardless of how we end up with this article, I am expecting an apology for the """"racism"""" comment. It should not be this easy to label people as racist.  """,0
"ROH In ECW

in punks ECW debut the fans aknowlegd him from ROH.this should be noted",0
"I would split the article into two:  one about the human gallbladder, another about this organ in other animals.  69.3.72.249",0
"I agree that it was a stupid deletion and a stupid reason for deletion. However, it was always referred to just as the University of Warwick from its foundation. Is your addition just an official name that was never actually used in practice (in which case this should be noted)? I have to say that I've never heard it.",0
"""

, you're right that it's prohibited to call others Munafiq, but in this case I was right. Look at the differences between your contributions and GorgeCustersSabre's one. It's simple to understand who would be Mu'min and who would be Munafiq.   ''''''  talk """,0
"Resigned
At ~1:00pm EDT, I just saw her on-air resignation. No website proof at this time, but I thought it should be added at least to here.75.102.128.133",0
"Vampire hunter d splitting 

I don't really know what to about the novels sections.  the same info can be found on Vampire Hunter D (novels.  In addition, that section as spoilers.  I kind of wanted to replace with a brief paragragh.",0
So on Thursday you work and on Friday you deliver. Perfect.,0
"And what will happen if they don't cease immediately oh you powerful one? Oh, I forgot, you said block!!  HAHAHAHA god, you are really stupid, aren't you?  -)   09:33, 31 Mar 2005 (UTC)",1
"""
Thanks Mackan, for the assist.  I am not sure I follow all points contested above; if anyone's wondering, no I did not find the oafishness or general vulgarity of mind displayed on that talk page to be lovable.  I am not particularly exercised about this, and though I think the block was illegitimate, I have no plan to pursue the matter further.  The only statement in this thread that I find objectionable is Shell's professed wish to see me """"take civility more seriously in the future.""""  I take civility very seriously, Shell; indeed I believe I take it more seriously than you do.  I think your careless suggestion to the contrary – like the ill-considered block itself – reflects a slack, even indefensible understanding of WP:CIVIL, wherein the only measure of incivility is the temperature of remarks. 

I am also a little puzzled by your reading of nine or ten identical frat-boy beer belches as a """"commendable"""" effort to """"keep things light.""""  We all have different sensibilities, and you're certainly entitled to yours.  But be aware that here is my attempt to keep things light in the face of obstructionism.  Note that in this case there is a point to the playfulness: the weight, authority, influence, and reliability of sources is not – contra Jayjg – a function of their print run.  Jay's response to this lightness was to say, again and again, that I had """"strawmanned"""" him (while steadfastly refusing to clarify his point or show how I'd distorted it), then to attack me directly and personally and say I've never in the past shown the """"grace or honesty to admit"""" when I've lied about such matters, and so was unlikely to admit my deceptions in this instance.  And then began the beer-belching frat-boy hazing extravaganza you found so commendably charming.  All of this in a thread that began with Jay's personal attack on PR, alongside the spurious point downplaying Haaretz as a source – the same spurious point all subsequent accurate references to which he dismissed as """"strawmen"""".  

One girl's trash is another's treasure, Shell, and while you have the right to be charmed by what you find charming, you shouldn't conclude that those with different sensibilities have manners less beautiful than yours.  Suffering fools gladly is not the only measure of Wikipedia etiquette.  """,0
"""

 Please do not add unsourced or original content. Doing so violates Wikipedia's verifiability policy. If you continue to do so, you will be blocked from editing Wikipedia. TC """,0
Amended rationale to specify image usage.,0
"""

Well that Kiko himself said it, my dear jdegi, is not a proof of anything.
He has been caught several times redhanded """"sexing up"""" his figures.
We had already this discussion about Loreto meeting
I showed you a report from a reliable source  korazym  http://www.korazym.org/news1.asp?Id=25057 
that quite shows this.
In his/her report, a correspondent who attended the event, after praising the Neocatechumenal way (meaning the source was not biased at all)couldn't help but notice
that the actual number of youth who responded to Kiko's call
was much less than the one given by Kiko himself (one third o the original figures).

About a group-movement you cannot report only the figures given by the group itself which are prone to propaganda, you have to try to
crosscheck them when you do that with the Neocatechumenal way you sometimes get nice surprises.""",0
stating in unambiguous terms,0
"File:Tonyukuk_Monument_in_Old_Turkic_Alphabet.jpg is mine, no copyright violations. 

 File:Tonyukuk_Monument_in_Old_Turkic_Alphabet.jpg is mine, no copyright violations. 

File:Tonyukuk_Monument_in_Old_Turkic_Alphabet.jpg is mine, no copyright violations.

The file keeps being nominated for deletion without evidence of it having copyright violations.",0
"And as I pointed out below in my bit about re-adding the neutrality tag, consensus seems to be that there should be something on the page about KKK activity. It's only individuals who can't stand to see their city criticized who are thwarting this attempt to follow WP:NPOV. In addition, we have had at least one former resident claim we need information on there about it.",0
"DYK nomination for St. John's Catholic Church (Delphos, Ohio)
Hi.  I have assessed your DYK nomination of St. John's Catholic Church (Delphos, Ohio) and believe there is a problem with the hook.  Please see the discussion at the DYK nomination for details.  If you believe you have addressed this problem feel free to let me know on my talk page and I will revisit the nomination. -",0
"ANTI GREEK NATIONALIS -WIKIPEDIA 

Hi Alexikoua,
Yous should not vandalise Wikipedia by editing false information.You may be a chauvinist but you can not edit false information on Wikipedia.There is nowhere 6 percent greeks in Albania.http://www.instat.gov.al/media/178070/rezultatet_kryesore_t__censusit_t__popullsis__dhe_banesave_2011_n__shqip_ri.pdf ... THIS IS THE REAL INFORMATION BECAUSE IT IS THE CENSUS. DO NOT VANDALISE WIKIPEDIA WITH YOUR MILITANT IDEAS.",1
"""
Exegesis of An-Nisa, 34 would be better, but i personally think any discussion of tafsir etc. should remain within the articles discussing the related issues (i.e. """"Islam and domestic violence"""" - the title of that article may also need reviewing). in that respect, i find articles devoted to specific verses a little needless, and could act as a precedent for future articles on random verses. regarding your second question, yes الحمد لله.  """,0
"""
 Your retirement 

I hope you'll not stay away forever.  I know a lot of the nonsense that goes on here is frustrating, but you've added loads of good content that I, for one, have enjoyed reading. Good luck to you, whatever you decide.   
lume LVIX, January 2011 ==

 Long Time - need your help 

Hi,

it's been a while since we were discussing article content of early odern european military history. Returning here, I am sad to see you have left. I have no idea why. I tried to mail you, but this is quite hard to do without a valid adress ... Anyway I need your help. You made a good map here which I would like to translate and work over. I would like to ask you für the SVG-file, which you might still have on you computer. It would be great, if you could mail me (memnon335bc@freenet.de) even if only to have a little talk about history and frustrating Wikipedia (I also retired for several month ...) 

Cheers! Memnon335bc   — Preceding unsigned comment added by  (talk • contribs)  

Hi memnon,

Thanks for the message. Sorry for the delay. You ask for the SVG-file of the image I made, but I'm not sure what that is. If I can help in any way, I of course will do so. 

Bye for now.   

 Hello! 

Glad to see you back!  I look forward to reading whatever you're going to finish up (Prince Eugene?).    

 The Bugle: Issue LXVI, August 2011 

  Your Military History Newsletter
 Project news: From the editors; medal recipients; contest results
 Articles: The month's featured and A-class Milhist content
 Book reviews: Nick-D looks at Carthage and Australia in Palestine
 Op-ed: Remembering 9/11
To receive this newsletter on your talk page, join the project or sign up here. If you are a member who does not want delivery, please go to this page.   

 The Bugle: Issue LXVII, September 2011 

  Your Military History Newsletter
 Project news: From the editors; medal recipients; contest results
 Articles: The month's featured and A-class Milhist content
 Book reviews: Nick-D and Ian Rose look at Australian air power
 Op-ed: Buggie111 ruminates about WikiLife and WikiDeath",0
"""

Handle in text:  It is not clear exactly what the alternative  to this RFC proposal is, or what a """"no"""" or """"yes"""" might yield,  so I will spell out what I see here as the best solution. I agree with Gamaliel and Nomoskedasticity that this is a BLP issue and that using """"Filipino"""" alone is utterly unacceptable and POV.   I do think """"Filipino-American"""" correctly describes the subject of the article, and is not an indication of citizenship, but rather it is a demographic description which could accurately be used.  However,  per TheRedPenOfDoom, and MarkBernstein, I think that this may be best handled as Bbb23 and Seb suggested - and how the lead is now worded - which is to not use either identifier in the first sentence, but instead unpack it, spell out in more detail the actual facts in an NPOV manner, in the lead and in the rest of the article which the intro summarizes.  This works and does not take sides in the serious BLP issue.  We further make clear how Vargas self-identifies, which I think is important here, without having Wikipedia editors take a position. As MarkBernstein said, we are not required to indicate nationality or citizenship in the first sentence or anywhere, and TRPoD is right about disclaimers etc.  -sometimes it is best to go at it from a different angle. We also had the same kind of issue at - believe it or not - Bee Gees where there were warring factions who disagreed about whether they should be called English, Australian, or Manx; we handled it by leaving off the nationality, and the wars stopped.   So, I support this wording: Jose Antonio Vargas (born February 3, 1981) is a journalist, filmmaker, and immigration activist. Born in the Philippines, and raised in the United States from the age of 12, he was part of The Washington Post team... etc.  /talk """,0
"They are saying that in the real world, 'monetarism' using targetting of amounts of money cannot work and will always fail - if more base money is available to be added.",0
"Good content 

Dear Dirk... thanks for that. I did read your policies, and I feel that the links I added are totally within your policies. I am not trying to spam, and if you just look at the links, you will understand that they are directly on point of the article  and yes, they are about coins... ancient coins from that specific region of Anatolia, the history of which is described in the article... I am sorry if I tried to put the links on top, you can put them on the bottom if you want. But I am just trying to better your site with relevant information about these ancient regions and their history (of which coins are an essential part).",0
Work in progress! 216.52.185.72,0
"Hi Darwinek, 

Thanks again for working on rivers. I hope NHK will broadcast some more shows for you! It sounds like an interesting series.

The caption of the photo says something like this: 

The Kuma River near Shiroishi Station on the Hisatsu Line  

Ashikita, Kumamoto in Ashikita District, Kumamoto and Kuma, Kumamoto in Kuma District, Kumamoto  

肥薩線白石駅付近の球磨川　熊本県葦北郡芦北町／球磨郡球磨村

Best regards,",0
"""

Re Qazakh
Dear Khoikhoi, thanks for your mediation effort on this one. I agree to the general spirit of text you posted. But I would like to hightlight some corrections/additions, which I highlighted in bold below:
1. Under the Russian Empire, the rayon was an north-eastern part of the Kazakh uyezd of the Elisavetpol guberniya.
2. User:Aivazovsky needs to cite the references where he got the figures 39% Armenians and 57% Azerbaijanis from.
3. This sentence does not reflect the historical reality:
""""After the British left and more fighting between Armenians and Azeris ensued, Bolshevik forces gained control of the region and annexed it to the Soviet Union""""
Britons have left Caucasus in 1919, while Bolsheviks took over Azerbaijan (first in Caucasus) on April 28, 1920, Armenia was taken by Bolsheviks in November 1920. Soviet Union was created in 1922. So obviously Bosheviks could not have annexed it to the Soviet Union. Kazakh uyezd was part of Azerbaijan (Elisavetpol governorate was designated so by Britons), which under Bolshevik rule was divided between Armenia and Azerbaijan.
4. """"Neither country has disputed this boundary since"""" quote is not true. Armenia occupied one of the exclaves of Kazakh rayon, called Yuxari Askipara during 1991-1994 active phase of war.  """,0
I find that hard to believe for many of the images you have uploaded.,0
"For a legacy section, use http://books.google.com/books?id=vUqIv56TlGQC&pg;=PA86&dq;=%22Nancy+Kwa%22.",0
"""

Troll metal doesn't exist.  It never has.  Calling something """"troll metal"""" is a description, like """"fire metal"""" or """"cheesy metal.""""  It isn't an actual subgenre of black metal.  First of all, I think this requires a primer in reality.   First of all, reality exists outside your ego and desires of importance by contributing some irrelevant material.  Secondly, reality requires observation, not invention; while you can edit wikipedia pages, you can't edit reality.  Finally, reality probably hates you and wishes ill of you.
When you keep these rules in mind, you're realize that troll metal is an invention and has no places in being in an archive of material floating in the objective world.

I hope this helped you.  Get to deleting that nonsense about troll metal! """,0
"(UTC)
They are Nu-Metal... Not fully, but part of them is. You can hear it when you listen to thier music...75.139.103.133  01:23, 23 May 2009",0
"Just to be clear, adding skin to a potato makes several nutritional measures go down... and everyone is okay with this? Please nobody go rushing to disabuse me of my opinion that Wikipedia and logic are completely orthogonal. 99.231.241.146",0
"Ambuj

Hi Ambuj.  I noticed that one of your pages still have images of holy cow and dead cow.  Are you leaving it there on purpose?

Tahib Sahib.",0
"I dont claim that It's Turkic, it's a Persian word of course and first used by Persians but the article about the ideology of Turan. The term Turan in Persian literature and mythology is exist in the article beacuse of origin of the word. I'm not removing something in Persian stuff, just about the ideolgy it will be correct to add in Turkic languages, Hungarian and Finnish...",0
Thankyou Mark.  I do really dislike religiously inspired POV pushers (especially Moonies). — Dunc|☺,0
"Self Published Books 

Hi Malik. How do u know if the book is self published??",0
"As Trip and Dino rightly show, I was probably being too cautions, though discussion is never a bad thing. I agree with Trip that perhaps editors should weigh in on whether it belongs here at all — it does seems like something more for Avi Arad than for this. But if we are including it, the Deadline citation with official confirmation from one of the parties and the email in English seems like a good cite to use. Kudos to both Trip and Dino for the THR and Deadline finds.",0
"Skilled group 

Hello, you started the page on Skiled group for marketing reasons. You and Skilled group are A-Hole Pimps. Looking forward to any and all legal mail.",0
""":Thanks again JA.  In the Ockham's razor article, we have: 

The origins of what has come to be known as Occam's razor are traceable to the works of earlier philosophers such as John Duns Scotus (1265–1308), Thomas Aquinas (c. 1225–1274), and even Aristotle (384–322 BC) (Charlesworth 1956). The term """"Occam's razor"""" first appeared in 1852 in the works of Sir William Rowan Hamilton (1805–1865), long after Ockham's death circa 1349. Ockham did not invent the razor, so its association with him may be due to the frequency and effectiveness with which he used it (Ariew 1976). And though he stated the principle in various ways, the most popular version was written not by himself but by John Ponce of Cork in 1639 (Thorburn 1918).""""

I count 3 (three) external references, and no """"unfortunately.""""  Also a google search site:www.wikipedia.org +unfortunately returns only """"Aristotle"""" with a similar phrasing referring to an non-extant treatise.  At the minimum I would prefer the removal of """"unfortunately"""" or a (weaker) rephrasing along the lines of """"unfortunately for historians of science"""" with an internal wikilink to Ockham's razor#History.  Thanks, 

""",0
"""

There are no reliable references to provide such information (and it is a mass topic on talk page) That information is misleading, and most of those """"things"""" are highly rare to see in Japan, especially with common manga with nudity or sex. You removed templates with are needed for the article (there appears to be no reference at all, little alone a reliable one or a reliable Japanese reference on the subject) and seem to want to re-add that information which is both nonsense, and wrong. 220.253.22.120  """,0
"Please stop your disruptive editing. If you continue to vandalize Wikipedia, as you did at Shirley Bassey, you will be blocked from editing.  It's the lead, meant to be a quick summery of the articles contents. Also, you have been obviously using more than one IP here, and the only reason you keep changing this is based on your own POV agenda.   
If this is a shared IP address, and you didn't make the edit, consider creating an account for yourself so you can avoid further irrelevant notices.",0
"Im frustrated with destructive WP bullies. Some admins add no value, they in fact should not be on WP. additionally, they have a very bad and NEGATIVE PSYCHOLOGICAL FOOTPRINT. They belong in a rehab and mental health counseling center, not on WP. I can empathize with them but why must we have to suffer those on WP.",1
""" I didn't say nothing about leaving. I don't see you """"verifying"""" anything. Just more YAPPING!""",0
"Congo articles
What books and internet resources are you using for the pre-colonial Congo articles? -",0
"Apology 

Hi, I am still waiting for you to apologize for your uncivility towards me. I am not anti-Russian and I strongly object to your attempt to throw mud at me.",0
"Droop is not better than Hagenbach-Bischoff!!! 

Okay suppose we have an instant runoff election, where we have 50 votes with Party-A as first preference and Party-B as second preference. We also have 50 votes with Party-B as first preference and Party-A as second preference.

Using the Hagenbach-Bischoff quota of 50, both parties reach quota, and there is a tie.

Using the Droop Quota of 51, neither party reaches the quota, but as they have the same number of first preference votes, neither can be eliminated; and we have a tie anyway.

So using the Droop Quota does not eliminate ties. It is a much more ugly formula, and has the property that parties with majority support, can recieve a minority of seats.

Can anybody give me a good reason why the world is still using the Droop Quota!",0
"Death

Man I'd kill for a cookie..",0
"""
It actually said it was an """"all CGI Cast"""" (gotta love the random capitalization) and crew """"made of chocolate"""". Two edits by the same editor. Simple vandalism. -   """,0
"""

 Requested move 24 December 2014 

:Architecture of Peja →  – Consistency with main article, Peć. Also, that is COMMONNAME also anyway.  (ταlκ) """,0
"""
I am evil, hear me roar! And don't be fresh! [/me bites Fainites on the ankle. ]   BITE . """,0
"sup niggaz 

can u unprotect so i can post like a massive goatse on this page? ta",1
"Alec Mazo
Please do not add unsourced material to articles, as you did with this edit to Alec Mazo. Doing so violates Wikipedia's Verifiability Policy. Thank you.",0
""":::::I thought 'We're Assyrians for Ashur's sake. We serve the all-enompassing """"sky god"""" also known as Iah to the Egyptians and Yah(weh) to the Jews/Canaanites.', from your post above, was intended in earnestness.  

""",0
In Book of the Later Han has one line 以黃巾既平，故改年為中平; this line means that in December of 184 we have supressed all the yellow turban rebels we now were to change the era nameto 中平. (  ),0
I do not have to change my views on a matter simply because of a RFC outcome. I have not removed the text from the article as ive had to accept the outcome of this.,0
"I'll explain it again shall I. Bilinge Hospital was closer to Wigan than it was to St Helens. By road Billinge Hospital to St Helens= 6.9 miles, St Helens to Whiston Hospital= 4.8 miles. Why would someone drive to Billinge from the middle of St Helens when thier wife was giving birth when they could be at Whiston faster?, what would be the point?. Why would I want to put 'Wigan' in every article. A good 75-80 per cent of the Metropolitan Borough of Wigan were born at Billinge Hospital (not just the immediate area i.e.Wigan. Orrell, Pem, Ince etc etc). A much smaller percentage of the of the Met Borough of St Helens (i.e. Rainford, Haydock, Garswood, Billinge Chapel End) were born there, most were born at Whiston (including those from the centre of St Helens, as Whiston is closer.) Why is this not reflected in the article? I put the word 'Wigan' in the article when it needs to be in it i.e. Bilinge Hospital was the prnciple maternity facility for the Wigan and northern St Helens areas. What is wrong about that?",0
