"id","labels","input_ids","attention_mask"
ac6e12e3-ea1a-4e5b-9793-d1f9a0c20127,0,"[101, 2017, 2018, 1037, 2391, 1010, 1998, 2009, 1005, 1055, 2085, 2572, 3549, 5732, 2007, 6413, 4372, 5666, 20464, 24174, 2594, 2025, 8010, 1013, 7784, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
b59a2ba0-c63b-4110-864a-7acecd0ee082,0,"[101, 27937, 4492, 3531, 2644, 5815, 2025, 3141, 17494, 3314, 2000, 7842, 13492, 9148, 4790, 2096, 2667, 2000, 2298, 8699, 1012, 1045, 2097, 7065, 8743, 2009, 2153, 1004, 2153, 1010, 2004, 2008, 6572, 2024, 3154, 13433, 2615, 1011, 6183, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"5cd58f6f-d713-4945-b4c0-d97c17fd8ff1",0,"[101, 2017, 1010, 2909, 1010, 2024, 2026, 5394, 1012, 2151, 3382, 2017, 3342, 2054, 3931, 2008, 1005, 1055, 2006, 1029, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"8499e08e-14a8-4010-ad23-c32beaa000b3",0,"[101, 3492, 2172, 3071, 2013, 6031, 2221, 1013, 4193, 4655, 2001, 2141, 2012, 8904, 2015, 4212, 2902, 1012, 2870, 2443, 1012, 2174, 1010, 1045, 1005, 1049, 2025, 2469, 2023, 24209, 11475, 14213, 3087, 2004, 2108, 1037, 8904, 2015, 4212, 3128, 1012, 5586, 4097, 2003, 1010, 1045, 2903, 1010, 2941, 2013, 1996, 2237, 1997, 2697, 26214, 11795, 2063, 1012, 1517, 1996, 11003, 27121, 7615, 2001, 2794, 2011, 3963, 1012, 2531, 1012, 22777, 1012, 16666, 5840, 1024, 2654, 1024, 5401, 1010, 2257, 2539, 1010, 2289, 1006, 11396, 1007, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"7d9c6cba-e77a-418b-b4da-3c6b46c82fd5",0,"[101, 2417, 7442, 6593, 2831, 1024, 3581, 7253, 6701, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"42ae2fd3-ade5-474e-902a-084ee0cb311c",1,"[101, 4931, 1012, 1012, 1012, 2054, 2003, 2009, 1012, 1012, 1030, 1064, 2831, 1012, 2054, 2003, 2009, 1012, 1012, 1012, 2019, 7262, 2177, 1997, 2070, 1059, 2361, 16597, 2015, 1012, 1012, 1012, 2040, 2024, 2204, 2012, 9846, 1010, 2969, 1011, 2805, 16405, 15061, 2040, 6080, 2039, 2151, 2028, 2040, 5176, 2068, 3980, 11113, 2102, 2037, 3424, 1011, 2591, 1998, 15615, 1006, 2512, 1007, 1011, 6691, 2012, 1059, 2361, 1029, 3198, 4133, 10513, 4095, 2000, 4550, 2039, 2010, 5248, 2084, 3277, 2033, 2512, 5054, 19570, 2389, 16234, 1012, 1012, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
a7924dcd-7ee9-4ab2-810c-1ad318dfe4d1,0,"[101, 4953, 10086, 2015, 2081, 2076, 2285, 2340, 2294, 1006, 11396, 1007, 2000, 4560, 9587, 9496, 25311, 2080, 4067, 2017, 2005, 23781, 2007, 16948, 1012, 2115, 3231, 2499, 1010, 1998, 2009, 2038, 2042, 16407, 2030, 3718, 1012, 3531, 2224, 1996, 5472, 8758, 2005, 2151, 2060, 5852, 2017, 2089, 2215, 2000, 2079, 1012, 2202, 1037, 2298, 2012, 1996, 6160, 3931, 2000, 4553, 2062, 2055, 8020, 2000, 2256, 12204, 1012, 2065, 2023, 2003, 2019, 12997, 4769, 1010, 1998, 2009, 2003, 4207, 2011, 3674, 5198, 1010, 8568, 2023, 5432, 2065, 2017, 2106, 2025, 2191, 2151, 4895, 8663, 3367, 6820, 15277, 10086, 2015, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
e16c2ac6-3468-47e7-8e1e-6339c68ffc7c,0,"[101, 7592, 1045, 2572, 2067, 1012, 14753, 2290, 9028, 9488, 2099, 1005, 1055, 5310, 3931, 2097, 2022, 4457, 1999, 1015, 3371, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"19e4c8c2-023a-4dd4-828f-50662787d440",0,"[101, 28468, 16754, 1997, 2845, 2173, 3415, 1999, 3015, 2055, 4924, 6005, 2005, 1996, 12998, 16948, 1010, 2057, 2024, 4531, 2009, 3697, 2000, 11178, 28468, 22139, 1996, 2845, 2173, 3415, 1012, 2005, 2742, 1010, 2079, 2057, 4013, 3630, 17457, 2380, 13970, 7096, 13098, 2004, 6643, 17007, 10556, 7096, 7559, 2072, 2030, 6643, 17007, 10556, 29358, 7507, 3089, 1006, 2030, 3383, 2242, 3294, 2367, 1007, 1029, 2064, 8307, 3531, 2393, 2011, 28468, 6906, 3436, 1996, 2862, 2445, 1999, 16770, 1024, 1013, 1013, 19875, 1012, 16948, 1012, 8917, 1013, 15536, 3211, 1013, 100, 1024, 100, 1035, 100, 1012, 1006, 1045, 2572, 2025, 5128, 1996, 2862, 2182, 2004, 1045, 2123, 1005, 1056, 2215, 2000, 18856, 26878, 2039, 2023, 3931, 1012, 1007, 4283, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
f7846e07-d13a-4694-a30f-0ced12598274,0,"[101, 1000, 2383, 2056, 2008, 1010, 1045, 1005, 2310, 8184, 3718, 2026, 11186, 2241, 2006, 22330, 3207, 1005, 1055, 6040, 1010, 14223, 1037, 1000, 1000, 5227, 2005, 10465, 1000, 1000, 1045, 1005, 2310, 2356, 2005, 2006, 1996, 2831, 3931, 1012, 1045, 9075, 3087, 3752, 2023, 2000, 3789, 2061, 2057, 2035, 2113, 2054, 1996, 2451, 4122, 1012, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
f4746861-584d-4aff-81fb-ab77ddd7a68a,0,"[101, 3311, 1999, 3439, 4349, 1996, 2402, 2957, 12872, 3544, 2004, 1037, 2839, 1999, 2520, 2191, 5051, 10732, 22794, 9102, 4710, 1005, 1055, 3117, 2888, 9686, 11442, 1012, 2003, 2023, 6413, 2000, 5254, 1999, 1996, 3720, 1010, 2079, 1061, 1005, 2035, 29072, 1029, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
ecda1413-2e03-498f-b5b2-a30acdb44898,0,"[101, 1000, 10539, 4216, 5769, 4728, 1012, 3531, 2079, 2025, 19274, 2115, 3167, 4106, 2046, 1996, 3720, 1012, 1006, 2831, 1007, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"9b72f5ca-95b6-452c-b136-9fd1a8fa4235",0,"[101, 2036, 1045, 2228, 15415, 10810, 3791, 2009, 1005, 1055, 2219, 16948, 3931, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
e5b0f591-2d36-472a-8f58-6789446a699d,0,"[101, 1000, 2113, 1996, 3348, 1997, 1996, 22277, 5809, 1000, 1000, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
a78903cf-48c1-4065-aa6a-f900ff7fcc02,0,"[101, 1000, 2065, 2017, 2941, 2202, 1996, 2051, 2000, 2079, 1037, 2210, 2978, 1997, 2470, 2668, 11253, 11636, 1010, 2612, 1997, 8660, 2046, 2054, 2017, 23084, 2000, 2022, 2019, 3927, 2000, 7323, 2115, 2310, 13629, 5946, 2114, 2033, 1010, 2017, 1005, 1040, 2031, 11323, 2011, 2085, 2004, 2052, 2115, 11729, 11382, 7677, 8545, 9331, 2008, 1999, 2035, 9723, 1996, 17710, 14277, 2666, 1027, 1027, 2300, 3586, 1027, 1027, 2169, 21318, 28745, 2063, 1010, 2074, 2367, 3408, 1999, 2109, 1999, 2367, 3182, 2005, 1996, 2168, 9178, 1012, 2029, 2003, 2339, 1045, 8315, 11382, 7677, 8545, 9331, 2000, 3965, 2242, 11519, 2006, 1996, 2169, 21318, 28745, 2063, 1010, 2029, 1045, 11302, 2002, 1005, 2222, 2022, 4039, 2000, 2079, 1012, 24119, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
b457c345-85ba-4e6b-a952-0bb7523b3954,0,"[101, 2047, 5310, 7592, 2175, 3995, 26489, 2080, 999, 1045, 2572, 1037, 2047, 5310, 2006, 16948, 1998, 2074, 2359, 2000, 3198, 2065, 2026, 2047, 3931, 2071, 2022, 3718, 2013, 1996, 3972, 20624, 2239, 2862, 1012, 2026, 2047, 3931, 2003, 10556, 8569, 12096, 1998, 1045, 2145, 2031, 1037, 2843, 1045, 2215, 2000, 2079, 2007, 2009, 1012, 1045, 2228, 1996, 3114, 2009, 2001, 2641, 2003, 2138, 2009, 4627, 2125, 2066, 2009, 2323, 2022, 1999, 15536, 22462, 7856, 2854, 1012, 2021, 3398, 2074, 2507, 2033, 2070, 2051, 2000, 2191, 2009, 2488, 1012, 4283, 999, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
fb6554ac-8366-4974-ab9a-182b1883dd3d,0,"[101, 1999, 2060, 2616, 1010, 2017, 1005, 2128, 2205, 13971, 2000, 2941, 2391, 2505, 2041, 1012, 2127, 2017, 2689, 2008, 3921, 1010, 1996, 6415, 3632, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"540d8320-812a-4227-9674-df06bc830252",1,"[101, 2052, 2017, 2119, 3844, 2039, 1010, 2017, 2123, 1005, 1056, 2448, 16948, 1010, 2926, 1037, 5236, 4845, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"9371dd0d-bff7-4075-a2ec-8a6f2bbc3064",0,"[101, 14889, 2023, 3931, 2052, 2036, 23640, 1059, 2361, 1024, 2047, 20536, 1012, 3251, 2017, 2066, 2009, 2030, 2025, 1010, 11992, 2024, 16948, 3619, 2205, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"88e5f409-f014-47ca-9dd0-3fa002c1f7fe",0,"[101, 2168, 2005, 5371, 1024, 5977, 3211, 14277, 4017, 11285, 11387, 16932, 1012, 16545, 2290, 1998, 5371, 1024, 6720, 8237, 10105, 15459, 5666, 1012, 1052, 3070, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
a73b8393-3852-4e32-9199-d458f6acf6e0,0,"[101, 1045, 2356, 2032, 1037, 3160, 2055, 9131, 1010, 2672, 2008, 2052, 2191, 2017, 2625, 11587, 1012, 4070, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"6c816945-eef3-4ca9-a9a9-f2d1b6b54a46",0,"[101, 1000, 1996, 3029, 1997, 4942, 1011, 7832, 1012, 3226, 2003, 6908, 2126, 2091, 2875, 1996, 2203, 1010, 2044, 4610, 1998, 6813, 1010, 2029, 2003, 15884, 1012, 1996, 2592, 2930, 2003, 4895, 2638, 9623, 22740, 2135, 8209, 2007, 2381, 1998, 6851, 10505, 1010, 2029, 3084, 2009, 2025, 2069, 4895, 18447, 18702, 3436, 1010, 2021, 2036, 23563, 1012, 2592, 2003, 25338, 2035, 2083, 1996, 4942, 1011, 5433, 1010, 2302, 7634, 2000, 3251, 2030, 2025, 2027, 4906, 2045, 1012, 1041, 2290, 1010, 1996, 10505, 2930, 4627, 2007, 1996, 2755, 2008, 2039, 2003, 1996, 4833, 2922, 2110, 1012, 2008, 2003, 2025, 9975, 10505, 1010, 1998, 7460, 1999, 1996, 4955, 1012, 4785, 7460, 2875, 1996, 3732, 2112, 1997, 1996, 3931, 1010, 3383, 2077, 7562, 5714, 1012, 4655, 1998, 3655, 2003, 2025, 2107, 2019, 5875, 5257, 1012, 1999, 2151, 2553, 1010, 1000, 1000, 3655, 1997, 14940, 7970, 1000, 1000, 2064, 2022, 2019, 5875, 8476, 2006, 2049, 2219, 1010, 2138, 1010, 2039, 2038, 2195, 5875, 3655, 1006, 1998, 4655, 1007, 2169, 2007, 2569, 6447, 1997, 2049, 2219, 1006, 2066, 1996, 6967, 8059, 1997, 26821, 2850, 9024, 1010, 17314, 1997, 1047, 24572, 3900, 1998, 27997, 1997, 1038, 16102, 11631, 2072, 1007, 1012, 1999, 2755, 1045, 3342, 2045, 2109, 2000, 2022, 2107, 2592, 1999, 1996, 3720, 2077, 1012, 1006, 1007, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"2df02c48-f230-4783-80c4-26da26e6c954",0,"[101, 25312, 8566, 16136, 4366, 1045, 2572, 2087, 5121, 2025, 1037, 28407, 14289, 29519, 1997, 1996, 5428, 12879, 1010, 3531, 2128, 6494, 6593, 2115, 25312, 8566, 16136, 4366, 2012, 2320, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"60ea4dcf-6542-47b1-b168-19705f2acad9",0,"[101, 2446, 3720, 1997, 1996, 2154, 6203, 3958, 5092, 1010, 2446, 16948, 2003, 7098, 2000, 2556, 1996, 3720, 1997, 1996, 2154, 1024, 8299, 1024, 1013, 1013, 2139, 1012, 16948, 1012, 8917, 1013, 15536, 3211, 1013, 16948, 1024, 5292, 29441, 20240, 2618, 1012, 2428, 26162, 1010, 2428, 6429, 1010, 4276, 1037, 12185, 1024, 8299, 1024, 1013, 1013, 2139, 1012, 16948, 1012, 8917, 1013, 15536, 3211, 1013, 10424, 6633, 2094, 2243, 1003, 1039, 2509, 1003, 1038, 2575, 14536, 2121, 1035, 1999, 1035, 2019, 2271, 1035, 6151, 1035, 2128, 25509, 2819, 2017, 2453, 5335, 2115, 2446, 3752, 2009, 1010, 2045, 1005, 1055, 1037, 2843, 2000, 4553, 1012, 6737, 2144, 21194, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
beff90df-8052-4030-8ac9-d86c4934b403,0,"[101, 1000, 2053, 1010, 1045, 2074, 9339, 12471, 2008, 7566, 2055, 2759, 1998, 3905, 8543, 1012, 2027, 2024, 6719, 1999, 1996, 2168, 20423, 1012, 2831, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
bcdc9dea-5c32-4806-aaa7-2fb8d5678c93,0,"[101, 1045, 2323, 5587, 2182, 1010, 2005, 2151, 4748, 10020, 6195, 2008, 1045, 2001, 8534, 2005, 2484, 2847, 2011, 5310, 1024, 18906, 5937, 1997, 25993, 3134, 3283, 1010, 2061, 2045, 2003, 2062, 4281, 2065, 2008, 2015, 7882, 1010, 1998, 1045, 2323, 2031, 4342, 2026, 10800, 2059, 1012, 6643, 2595, 999, 1006, 2831, 1007, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"080385b9-12ae-4803-b234-ba04ee44b967",0,"[101, 8902, 24117, 1999, 11662, 2023, 2003, 5240, 2004, 2087, 2002, 5740, 2271, 2433, 1997, 16789, 1999, 11662, 1010, 3383, 2070, 5254, 1997, 2023, 1006, 2030, 2742, 1007, 2003, 10943, 2098, 1029, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
b087cc7a-0d4d-4c0c-aa97-44d955553cf3,0,"[101, 1045, 2123, 1005, 1056, 2903, 1996, 7059, 2243, 6256, 2556, 2045, 23758, 2015, 2007, 1996, 27937, 2615, 3627, 1012, 7059, 2243, 2987, 1005, 1056, 2031, 1037, 8699, 2391, 1997, 3193, 2000, 4088, 2007, 1012, 2065, 2019, 3749, 2000, 26572, 14413, 2030, 2130, 4986, 3319, 1997, 26572, 14413, 3463, 28215, 1037, 17612, 4630, 2046, 3241, 2014, 3658, 2031, 2042, 14486, 1010, 1996, 28667, 26802, 3508, 2003, 2145, 6669, 9398, 1012, 2065, 2017, 2113, 2017, 2024, 4129, 1996, 3606, 1010, 2017, 2097, 7475, 2007, 3698, 2030, 14064, 1012, 2036, 2112, 1997, 22827, 2378, 1005, 1055, 2470, 2001, 1037, 3582, 6279, 1997, 1996, 28667, 12956, 2094, 2466, 2073, 2825, 2000, 20410, 2065, 2151, 2020, 6270, 28667, 26802, 9285, 1012, 1999, 2035, 3582, 22264, 1996, 28667, 12956, 2094, 2544, 1997, 2824, 10349, 2054, 1996, 5496, 2056, 3047, 1012, 9177, 2008, 7059, 2243, 2003, 1037, 9768, 8065, 2003, 14040, 7971, 2065, 22827, 2378, 2003, 1037, 9768, 8065, 1012, 1045, 5993, 2008, 2026, 10086, 2347, 1005, 1056, 2004, 8699, 2004, 2825, 2295, 1010, 2061, 12134, 2005, 2008, 1012, 2145, 2242, 2442, 2022, 2589, 2182, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"319678d4-7364-4398-b531-e48252310a4d",0,"[101, 1000, 11968, 5831, 10175, 23632, 2620, 1010, 2017, 2024, 2667, 2000, 12665, 2008, 6499, 1012, 2129, 2064, 2017, 2360, 2008, 1996, 7928, 1997, 2008, 6499, 2024, 1000, 1000, 23979, 1000, 1000, 1029, 2008, 6499, 2003, 2667, 2000, 6592, 2008, 2045, 2323, 2022, 2053, 2434, 2470, 1999, 1996, 16948, 1012, 1998, 1010, 2002, 2003, 2157, 1012, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
cf2fbcea-a86d-4802-b1ad-9e6c717be927,0,"[101, 1000, 7632, 4283, 2005, 2256, 2785, 2616, 1012, 2156, 2017, 2105, 1007, 2831, 1000, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"449fd530-7cb4-4d6f-b767-40e4eb55c5a4",0,"[101, 2024, 2017, 8701, 2033, 2005, 4487, 13102, 20807, 21083, 1029, 1045, 2113, 1999, 2115, 2406, 2009, 1005, 1055, 3243, 2691, 2000, 20716, 2115, 2126, 2083, 1037, 6594, 1998, 5245, 13105, 2017, 2215, 1012, 2021, 2023, 2003, 2025, 3607, 1012, 102]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
